Entity,Code,Year,GrossEnrolmentRatio
Rwanda,RWA,1988,15.9704504
Rwanda,RWA,1989,16.67067909
Rwanda,RWA,1990,16.25736046
Rwanda,RWA,1991,16.25227928
Rwanda,RWA,1992,15.70007038
Rwanda,RWA,1999,9.333350182
Rwanda,RWA,2000,10.65709019
Rwanda,RWA,2001,10.84652996
Rwanda,RWA,2002,11.56305027
Rwanda,RWA,2003,12.85326958
Rwanda,RWA,2004,14.51309013
Rwanda,RWA,2005,15.98657036
Rwanda,RWA,2006,18.0597496
Rwanda,RWA,2007,20.66213989
Rwanda,RWA,2008,22.66980934
Rwanda,RWA,2009,27.20792961
Rwanda,RWA,2010,32.76185989
Rwanda,RWA,2011,36.33494186
Rwanda,RWA,2012,38.39107132
Rwanda,RWA,2013,40.15979004
Rwanda,RWA,2014,39.11576843
Saint Kitts and Nevis,KNA,1984,66.00553131
Saint Kitts and Nevis,KNA,1985,69.17752075
Saint Kitts and Nevis,KNA,1986,69.82199097
Saint Kitts and Nevis,KNA,1987,71.96325684
Saint Kitts and Nevis,KNA,1988,76.79309845
Saint Kitts and Nevis,KNA,1989,77.82302856
Saint Kitts and Nevis,KNA,1992,83.46307373
Saint Kitts and Nevis,KNA,1993,83.67230988
Saint Kitts and Nevis,KNA,2000,105.2074127
Saint Kitts and Nevis,KNA,2001,95.33039856
Saint Kitts and Nevis,KNA,2002,91.97396851
Saint Kitts and Nevis,KNA,2003,88.33799744
Saint Kitts and Nevis,KNA,2004,84.53540802
Saint Kitts and Nevis,KNA,2005,86.9536438
Saint Kitts and Nevis,KNA,2007,104.6517029
Saint Kitts and Nevis,KNA,2008,102.1850281
Saint Kitts and Nevis,KNA,2009,98.61431885
Saint Kitts and Nevis,KNA,2010,97.51074982
Saint Kitts and Nevis,KNA,2011,94.48108673
Saint Kitts and Nevis,KNA,2012,78.80283356
Saint Kitts and Nevis,KNA,2013,101.2037964
Saint Kitts and Nevis,KNA,2014,91.51831818
Saint Lucia,LCA,1972,27.75855064
Saint Lucia,LCA,1973,28.19021988
Saint Lucia,LCA,1974,30.3382206
Saint Lucia,LCA,1975,32.43836975
Saint Lucia,LCA,1976,31.35053062
Saint Lucia,LCA,1977,30.39333916
Saint Lucia,LCA,1978,29.72797012
Saint Lucia,LCA,1980,31.29700089
Saint Lucia,LCA,1981,27.05718994
Saint Lucia,LCA,1982,30.40213013
Saint Lucia,LCA,1983,31.53026962
Saint Lucia,LCA,1984,31.79014015
Saint Lucia,LCA,1985,37.99620819
Saint Lucia,LCA,1986,41.66717148
Saint Lucia,LCA,1987,42.89559174
Saint Lucia,LCA,1990,49.37662125
Saint Lucia,LCA,1991,53.34803009
Saint Lucia,LCA,1992,61.95080185
Saint Lucia,LCA,1993,68.79692078
Saint Lucia,LCA,1997,74.08598328
Saint Lucia,LCA,1999,71.18736267
Saint Lucia,LCA,2000,73.98441315
Saint Lucia,LCA,2001,74.23941803
Saint Lucia,LCA,2002,73.63768005
Saint Lucia,LCA,2003,74.60363007
Saint Lucia,LCA,2004,73.74027252
Saint Lucia,LCA,2005,77.76380157
Saint Lucia,LCA,2006,82.30950165
Saint Lucia,LCA,2007,88.04277802
Saint Lucia,LCA,2008,93.71488953
Saint Lucia,LCA,2009,95.4548111
Saint Lucia,LCA,2010,95.2089386
Saint Lucia,LCA,2011,94.63983154
Saint Lucia,LCA,2012,91.10656738
Saint Lucia,LCA,2013,88.38510895
Saint Lucia,LCA,2014,86.4571991
Saint Vincent and the Grenadines,VCT,1971,19.79317093
Saint Vincent and the Grenadines,VCT,1972,24.6313591
Saint Vincent and the Grenadines,VCT,1974,29.31166077
Saint Vincent and the Grenadines,VCT,1975,27.91896057
Saint Vincent and the Grenadines,VCT,1976,28.38320923
Saint Vincent and the Grenadines,VCT,1982,42.57635117
Saint Vincent and the Grenadines,VCT,1984,39.63615036
Saint Vincent and the Grenadines,VCT,1985,32.6599884
Saint Vincent and the Grenadines,VCT,1986,35.93112946
Saint Vincent and the Grenadines,VCT,1987,47.48392105
Saint Vincent and the Grenadines,VCT,1988,39.76374054
Saint Vincent and the Grenadines,VCT,1991,60.07061005
Saint Vincent and the Grenadines,VCT,2000,82.50084686
Saint Vincent and the Grenadines,VCT,2001,84.59938049
Saint Vincent and the Grenadines,VCT,2002,87.64025116
Saint Vincent and the Grenadines,VCT,2003,86.28295135
Saint Vincent and the Grenadines,VCT,2004,94.30436707
Saint Vincent and the Grenadines,VCT,2005,89.4703064
Saint Vincent and the Grenadines,VCT,2007,103.9785309
Saint Vincent and the Grenadines,VCT,2008,108.2682266
Saint Vincent and the Grenadines,VCT,2009,109.4752579
Saint Vincent and the Grenadines,VCT,2010,107.5287018
Saint Vincent and the Grenadines,VCT,2011,103.553833
Saint Vincent and the Grenadines,VCT,2012,100.9788666
Saint Vincent and the Grenadines,VCT,2013,102.9720612
Saint Vincent and the Grenadines,VCT,2014,104.6867065
Samoa,WSM,1970,56.02791977
Samoa,WSM,1973,54.12033081
Samoa,WSM,1975,65.88301086
Samoa,WSM,1976,67.17780304
Samoa,WSM,1977,70.20767975
Samoa,WSM,1978,70.7798996
Samoa,WSM,1979,71.89129639
Samoa,WSM,1980,76.00734711
Samoa,WSM,1981,76.7226181
Samoa,WSM,1982,82.77961731
Samoa,WSM,1986,81.5116806
Samoa,WSM,1994,76.47575378
Samoa,WSM,1995,75.87571716
Samoa,WSM,1996,74.40296936
Samoa,WSM,1997,77.99146271
Samoa,WSM,1998,77.90486908
Samoa,WSM,1999,78.98023987
Samoa,WSM,2000,78.47190094
Samoa,WSM,2001,80.40664673
Samoa,WSM,2002,81.49819183
Samoa,WSM,2003,83.71569061
Samoa,WSM,2004,83.59658051
Samoa,WSM,2005,82.95329285
Samoa,WSM,2006,83.73960876
Samoa,WSM,2007,83.88574219
Samoa,WSM,2009,86.12700653
Samoa,WSM,2010,87.65931702
Samoa,WSM,2011,86.37068176
Samoa,WSM,2012,85.71044922
Samoa,WSM,2014,86.85121918
San Marino,SMR,2009,95.56855774
San Marino,SMR,2010,97.20950317
San Marino,SMR,2011,94.94786835
San Marino,SMR,2012,94.6519928
Sao Tome and Principe,STP,1971,13.44775009
Sao Tome and Principe,STP,1972,15.18976974
Sao Tome and Principe,STP,1976,29.27006912
Sao Tome and Principe,STP,1977,27.50915909
Sao Tome and Principe,STP,1981,24.15320969
Sao Tome and Principe,STP,1982,30.65611076
Sao Tome and Principe,STP,1983,39.10292053
Sao Tome and Principe,STP,1984,40.35065842
Sao Tome and Principe,STP,1987,30.00114059
Sao Tome and Principe,STP,1988,35.39804077
Sao Tome and Principe,STP,2003,37.48334885
Sao Tome and Principe,STP,2004,40.10914993
Sao Tome and Principe,STP,2005,43.1704216
Sao Tome and Principe,STP,2007,48.8039093
Sao Tome and Principe,STP,2008,46.13800812
Sao Tome and Principe,STP,2009,52.07474136
Sao Tome and Principe,STP,2010,52.96369934
Sao Tome and Principe,STP,2011,51.42362976
Sao Tome and Principe,STP,2012,59.22914886
Sao Tome and Principe,STP,2013,65.91419983
Sao Tome and Principe,STP,2014,76.89806366
Sao Tome and Principe,STP,2015,84.93818665
Saudi Arabia,SAU,1979,27.29247093
Saudi Arabia,SAU,2005,86.16687012
Saudi Arabia,SAU,2007,90.35365295
Saudi Arabia,SAU,2009,95.67713165
Saudi Arabia,SAU,2013,107.6828766
Saudi Arabia,SAU,2014,108.2878799
Senegal,SEN,1971,9.371580124
Senegal,SEN,1972,10.03485966
Senegal,SEN,1978,11.21459007
Senegal,SEN,1979,10.63617039
Senegal,SEN,1980,10.81830978
Senegal,SEN,1981,11.39398956
Senegal,SEN,1982,12.02577019
Senegal,SEN,1983,12.31317043
Senegal,SEN,1984,12.24081993
Senegal,SEN,1985,12.55634975
Senegal,SEN,1986,13.4920702
Senegal,SEN,1987,13.66351032
Senegal,SEN,1988,13.96428967
Senegal,SEN,1989,14.85313988
Senegal,SEN,1990,15.17076969
Senegal,SEN,1992,15.4874897
Senegal,SEN,1996,14.72379971
Senegal,SEN,1997,14.53931046
Senegal,SEN,1998,14.47632027
Senegal,SEN,1999,15.28732014
Senegal,SEN,2000,15.84729958
Senegal,SEN,2001,16.07868004
Senegal,SEN,2002,17.39681053
Senegal,SEN,2004,20.00193977
Senegal,SEN,2005,22.0166893
Senegal,SEN,2006,23.71055984
Senegal,SEN,2008,29.74367905
Senegal,SEN,2010,35.59769821
Senegal,SEN,2011,40.06776047
Serbia,SRB,1999,94.18086243
Serbia,SRB,2000,91.18826294
Serbia,SRB,2001,89.75031281
Serbia,SRB,2002,88.70987701
Serbia,SRB,2003,88.29438019
Serbia,SRB,2004,88.1681366
Serbia,SRB,2005,88.59040833
Serbia,SRB,2006,88.95658112
Serbia,SRB,2007,89.50074005
Serbia,SRB,2008,90.46381378
Serbia,SRB,2009,91.48445892
Serbia,SRB,2010,91.42762756
Serbia,SRB,2011,93.63105011
Serbia,SRB,2012,94.1696167
Serbia,SRB,2013,94.40921021
Serbia,SRB,2014,94.34441376
Seychelles,SYC,1970,26.87093925
Seychelles,SYC,1971,28.93720055
Seychelles,SYC,1972,31.33605957
Seychelles,SYC,1973,33.50791168
Seychelles,SYC,1974,38.32032013
Seychelles,SYC,1975,36.97034836
Seychelles,SYC,1976,31.24522972
Seychelles,SYC,1978,42.15615082
Seychelles,SYC,1979,46.0759697
Seychelles,SYC,1980,50.88291931
Seychelles,SYC,1981,58.62617111
Seychelles,SYC,1982,68.78443146
Seychelles,SYC,1983,72.69792938
Seychelles,SYC,1984,107.3422165
Seychelles,SYC,1985,109.6280365
Seychelles,SYC,1986,110.4126663
Seychelles,SYC,1987,112.4389572
Seychelles,SYC,1988,113.7068863
Seychelles,SYC,1989,111.7185516
Seychelles,SYC,1991,111.0290527
Seychelles,SYC,1992,113.1624374
Seychelles,SYC,1993,112.8297195
Seychelles,SYC,1994,115.9710083
Seychelles,SYC,1995,112.9934235
Seychelles,SYC,1996,114.3665237
Seychelles,SYC,1998,99.56585693
Seychelles,SYC,1999,73.7257309
Seychelles,SYC,2000,72.86808014
Seychelles,SYC,2001,71.22424316
Seychelles,SYC,2002,70.65727997
Seychelles,SYC,2003,74.96775055
Seychelles,SYC,2004,74.97174835
Seychelles,SYC,2005,81.79544067
Seychelles,SYC,2007,78.48693085
Seychelles,SYC,2008,75.65267181
Seychelles,SYC,2009,75.52359772
Seychelles,SYC,2010,74.13150024
Seychelles,SYC,2011,76.37484741
Seychelles,SYC,2012,80.88999939
Seychelles,SYC,2013,73.65167236
Seychelles,SYC,2014,74.59213257
Sierra Leone,SLE,1971,9.766670227
Sierra Leone,SLE,1972,10.44544029
Sierra Leone,SLE,1973,11.43620968
Sierra Leone,SLE,1974,12.14190006
Sierra Leone,SLE,1975,12.5869503
Sierra Leone,SLE,1976,12.98281956
Sierra Leone,SLE,1977,13.64198971
Sierra Leone,SLE,1978,14.02651024
Sierra Leone,SLE,1979,14.62180042
Sierra Leone,SLE,1980,14.17183971
Sierra Leone,SLE,1981,15.77705002
Sierra Leone,SLE,1984,19.89937019
Sierra Leone,SLE,1985,20.99533081
Sierra Leone,SLE,1986,18.97661018
Sierra Leone,SLE,1988,20.92391014
Sierra Leone,SLE,1989,17.8445797
Sierra Leone,SLE,1990,17.5411396
Sierra Leone,SLE,1991,17.20688057
Sierra Leone,SLE,2001,27.1355896
Sierra Leone,SLE,2011,44.32415009
Sierra Leone,SLE,2012,49.16651154
Sierra Leone,SLE,2013,43.4242897
Slovakia,SVK,1993,87.26703644
Slovakia,SVK,1994,87.69019318
Slovakia,SVK,1995,89.12667084
Slovakia,SVK,1996,91.11766815
Slovakia,SVK,1997,91.59387207
Slovakia,SVK,1998,84.25428009
Slovakia,SVK,1999,84.7976532
Slovakia,SVK,2000,85.87769318
Slovakia,SVK,2001,86.32440948
Slovakia,SVK,2002,88.27957153
Slovakia,SVK,2003,90.46932983
Slovakia,SVK,2004,92.99198151
Slovakia,SVK,2005,93.7164917
Slovakia,SVK,2006,93.10498047
Slovakia,SVK,2007,92.67738342
Slovakia,SVK,2008,92.03939819
Slovakia,SVK,2009,91.98377991
Slovakia,SVK,2010,92.64295959
Slovakia,SVK,2011,93.13050842
Slovakia,SVK,2012,93.36592102
Slovakia,SVK,2013,91.81704712
Slovakia,SVK,2014,91.92215729
Slovenia,SVN,1982,61.43891144
Slovenia,SVN,1983,71.11759186
Slovenia,SVN,1984,79.60259247
Slovenia,SVN,1985,83.87313843
Slovenia,SVN,1986,84.2525177
Slovenia,SVN,1987,84.28471375
Slovenia,SVN,1988,85.22247314
Slovenia,SVN,1989,85.97168732
Slovenia,SVN,1990,87.24408722
Slovenia,SVN,1991,88.00447083
Slovenia,SVN,1992,88.3008194
Slovenia,SVN,1993,88.30094147
Slovenia,SVN,1994,88.48413849
Slovenia,SVN,1995,89.98995209
Slovenia,SVN,1996,90.1204071
Slovenia,SVN,1997,91.79393768
Slovenia,SVN,1998,92.69809723
Slovenia,SVN,1999,99.37045288
Slovenia,SVN,2000,100.9327927
Slovenia,SVN,2001,106.5929565
Slovenia,SVN,2002,107.5047531
Slovenia,SVN,2003,109.0224533
Slovenia,SVN,2004,97.15493011
Slovenia,SVN,2005,97.12325287
Slovenia,SVN,2006,96.83547211
Slovenia,SVN,2007,98.25644684
Slovenia,SVN,2008,98.10134888
Slovenia,SVN,2009,97.79403687
Slovenia,SVN,2010,97.85897827
Slovenia,SVN,2011,97.84590149
Slovenia,SVN,2012,97.8559494
Slovenia,SVN,2013,110.9479599
Slovenia,SVN,2014,110.6707535
Solomon Islands,SLB,1970,8.008700371
Solomon Islands,SLB,1971,9.672699928
Solomon Islands,SLB,1972,10.68463039
Solomon Islands,SLB,1973,12.34370041
Solomon Islands,SLB,1975,9.918250084
Solomon Islands,SLB,1976,12.31527042
Solomon Islands,SLB,1977,13.88331032
Solomon Islands,SLB,1978,14.70800018
Solomon Islands,SLB,1979,15.13043022
Solomon Islands,SLB,1980,16.4061203
Solomon Islands,SLB,1981,19.84296989
Solomon Islands,SLB,1982,21.23372078
Solomon Islands,SLB,1983,21.3582592
Solomon Islands,SLB,1986,18.90756035
Solomon Islands,SLB,1990,13.87938023
Solomon Islands,SLB,1991,15.34842968
Solomon Islands,SLB,1992,15.77602005
Solomon Islands,SLB,1993,17.1092701
Solomon Islands,SLB,1994,17.93818092
Solomon Islands,SLB,1999,25.64633942
Solomon Islands,SLB,2000,20.51939011
Solomon Islands,SLB,2001,24.54573059
Solomon Islands,SLB,2002,31.66127014
Solomon Islands,SLB,2005,30.3960495
Solomon Islands,SLB,2006,35.00299072
Solomon Islands,SLB,2007,35.69031143
Solomon Islands,SLB,2010,48.63547134
Solomon Islands,SLB,2011,47.88010025
Solomon Islands,SLB,2012,48.43679047
Somalia,SOM,1971,3.264909983
Somalia,SOM,1972,3.701600075
Somalia,SOM,1973,4.292049885
Somalia,SOM,1974,4.935299873
Somalia,SOM,1976,6.238409996
Somalia,SOM,1977,3.207309961
Somalia,SOM,1978,2.981829882
Somalia,SOM,1979,3.835930109
Somalia,SOM,1980,4.331560135
Somalia,SOM,1981,12.73773956
Somalia,SOM,1982,12.34807014
Somalia,SOM,1983,12.09033966
Somalia,SOM,1984,12.20798969
Somalia,SOM,1985,11.63068962
Somalia,SOM,1986,10.98361015
Somalia,SOM,2007,7.353040218
South Africa,ZAF,1989,62.73054123
South Africa,ZAF,1990,66.07010651
South Africa,ZAF,1991,69.50769806
South Africa,ZAF,1994,79.61435699
South Africa,ZAF,1998,92.02114868
South Africa,ZAF,1999,90.76656342
South Africa,ZAF,2000,87.29351044
South Africa,ZAF,2001,87.26644135
South Africa,ZAF,2002,87.15126801
South Africa,ZAF,2003,87.08110046
South Africa,ZAF,2004,88.5013504
South Africa,ZAF,2005,88.91317749
South Africa,ZAF,2006,90.9766922
South Africa,ZAF,2007,91.72299194
South Africa,ZAF,2008,89.49575806
South Africa,ZAF,2009,90.17227173
South Africa,ZAF,2010,90.25351715
South Africa,ZAF,2011,91.05531311
South Africa,ZAF,2012,91.95773315
South Africa,ZAF,2013,93.53553772
South Africa,ZAF,2014,93.80908203
South Asia,,1970,23.16889954
South Asia,,1971,23.21725082
South Asia,,1972,23.58452034
South Asia,,1973,23.99440002
South Asia,,1974,24.14495087
South Asia,,1975,24.34350967
South Asia,,1976,24.28941917
South Asia,,1977,24.73872948
South Asia,,1978,25.0508194
South Asia,,1979,25.81384087
South Asia,,1980,26.93009949
South Asia,,1981,27.84873009
South Asia,,1982,29.14971924
South Asia,,1983,30.98962021
South Asia,,1984,32.24464035
South Asia,,1985,33.14910126
South Asia,,1986,33.98656845
South Asia,,1987,33.92897034
South Asia,,1988,34.03462982
South Asia,,1989,34.22687149
South Asia,,1990,35.87472153
South Asia,,1991,38.08612823
South Asia,,1992,40.27545166
South Asia,,1993,42.08134842
South Asia,,1994,42.65216827
South Asia,,1995,42.66571045
South Asia,,1996,42.8747406
South Asia,,1997,43.4590416
South Asia,,1998,42.53371811
South Asia,,1999,41.63592911
South Asia,,2000,43.06222916
South Asia,,2001,43.32891846
South Asia,,2002,44.85678101
South Asia,,2003,46.65668869
South Asia,,2004,47.96089172
South Asia,,2005,49.92565918
South Asia,,2006,51.41358185
South Asia,,2007,53.54256821
South Asia,,2008,55.95524979
South Asia,,2009,55.88927078
South Asia,,2010,58.92433929
South Asia,,2011,61.49808121
South Asia,,2012,64.08708954
South Asia,,2013,64.57296753
South Asia,,2014,64.79342651
South Korea,KOR,1971,39.7084198
South Korea,KOR,1972,43.29254913
South Korea,KOR,1973,46.56866837
South Korea,KOR,1974,50.53684998
South Korea,KOR,1975,54.38634109
South Korea,KOR,1976,58.69316864
South Korea,KOR,1977,62.96921158
South Korea,KOR,1978,66.61911011
South Korea,KOR,1979,70.86036682
South Korea,KOR,1980,76.84526062
South Korea,KOR,1981,81.84049988
South Korea,KOR,1982,82.52217102
South Korea,KOR,1983,84.30367279
South Korea,KOR,1984,88.67585754
South Korea,KOR,1985,90.57557678
South Korea,KOR,1986,92.04707336
South Korea,KOR,1987,93.85449982
South Korea,KOR,1988,92.15744781
South Korea,KOR,1989,92.49005127
South Korea,KOR,1990,92.61814117
South Korea,KOR,1991,92.32050323
South Korea,KOR,1992,92.4141922
South Korea,KOR,1993,94.95829773
South Korea,KOR,1994,99.0284729
South Korea,KOR,1995,101.2559814
South Korea,KOR,1996,103.6330566
South Korea,KOR,1997,104.2626877
South Korea,KOR,1998,100.003273
South Korea,KOR,1999,99.07124329
South Korea,KOR,2000,98.39324951
South Korea,KOR,2001,95.18718719
South Korea,KOR,2002,91.86683655
South Korea,KOR,2003,90.00785828
South Korea,KOR,2004,90.16777802
South Korea,KOR,2005,92.98075867
South Korea,KOR,2006,97.30124664
South Korea,KOR,2007,99.1359787
South Korea,KOR,2008,99.18411255
South Korea,KOR,2009,98.15544891
South Korea,KOR,2010,95.86257935
South Korea,KOR,2011,95.49369049
South Korea,KOR,2012,95.93589783
South Korea,KOR,2013,97.73029327
Spain,ESP,1971,57.05643082
Spain,ESP,1972,53.84297943
Spain,ESP,1973,58.73400879
Spain,ESP,1974,61.63848877
Spain,ESP,1975,65.98651123
Spain,ESP,1976,71.05455017
Spain,ESP,1977,74.60005188
Spain,ESP,1978,76.64643097
Spain,ESP,1979,82.12770844
Spain,ESP,1980,84.84918976
Spain,ESP,1981,86.15055847
Spain,ESP,1982,88.26586151
Spain,ESP,1983,90.4884491
Spain,ESP,1984,89.16459656
Spain,ESP,1985,91.38234711
Spain,ESP,1986,98.34967041
Spain,ESP,1987,100.7206268
Spain,ESP,1988,103.1352768
Spain,ESP,1989,104.08741
Spain,ESP,1990,101.158371
Spain,ESP,1991,103.2086334
Spain,ESP,1992,105.3664322
Spain,ESP,1993,109.7087021
Spain,ESP,1994,112.361969
Spain,ESP,1995,114.1513596
Spain,ESP,1996,117.6099319
Spain,ESP,1997,115.1918182
Spain,ESP,1998,106.092308
Spain,ESP,1999,107.8001404
Spain,ESP,2000,110.2685089
Spain,ESP,2001,111.8033981
Spain,ESP,2002,111.8963699
Spain,ESP,2003,112.2328186
Spain,ESP,2004,113.9574738
Spain,ESP,2005,117.5131378
Spain,ESP,2006,117.5426712
Spain,ESP,2007,117.5055389
Spain,ESP,2008,117.6678009
Spain,ESP,2009,118.3946381
Spain,ESP,2010,124.3840637
Spain,ESP,2011,128.5921631
Spain,ESP,2012,131.0341644
Spain,ESP,2013,131.0860443
Spain,ESP,2014,130.1646576
Sri Lanka,LKA,1970,45.89479828
Sri Lanka,LKA,1971,48.26250076
Sri Lanka,LKA,1972,52.04459
Sri Lanka,LKA,1973,52.05599976
Sri Lanka,LKA,1974,50.76910019
Sri Lanka,LKA,1976,47.8458786
Sri Lanka,LKA,1980,53.57345963
Sri Lanka,LKA,1981,54.35163879
Sri Lanka,LKA,1982,55.02991867
Sri Lanka,LKA,1983,57.12472916
Sri Lanka,LKA,1984,59.38576126
Sri Lanka,LKA,1985,61.12509918
Sri Lanka,LKA,1986,63.63671112
Sri Lanka,LKA,1987,68.25778961
Sri Lanka,LKA,1988,69.73078918
Sri Lanka,LKA,1989,71.001091
Sri Lanka,LKA,1990,71.96041107
Sri Lanka,LKA,1991,71.67430878
Sri Lanka,LKA,1992,73.38873291
Sri Lanka,LKA,1993,74.70770264
Sri Lanka,LKA,1994,76.5514679
Sri Lanka,LKA,1995,76.47206879
Sri Lanka,LKA,2010,96.93235779
Sri Lanka,LKA,2011,99.11958313
Sri Lanka,LKA,2012,99.64743805
Sri Lanka,LKA,2013,99.72451019
Sub-Saharan Africa,,1970,13.07398033
Sub-Saharan Africa,,1971,13.14643002
Sub-Saharan Africa,,1972,13.54687023
Sub-Saharan Africa,,1973,13.91491032
Sub-Saharan Africa,,1974,14.14883995
Sub-Saharan Africa,,1975,14.69480991
Sub-Saharan Africa,,1976,15.21512985
Sub-Saharan Africa,,1977,15.78619003
Sub-Saharan Africa,,1978,16.61326027
Sub-Saharan Africa,,1979,17.53269958
Sub-Saharan Africa,,1980,18.71966934
Sub-Saharan Africa,,1981,19.99893951
Sub-Saharan Africa,,1982,21.38068962
Sub-Saharan Africa,,1983,22.63157082
Sub-Saharan Africa,,1984,23.6944294
Sub-Saharan Africa,,1985,24.15726089
Sub-Saharan Africa,,1986,23.69997025
Sub-Saharan Africa,,1987,23.87187004
Sub-Saharan Africa,,1988,23.81528091
Sub-Saharan Africa,,1989,23.21910095
Sub-Saharan Africa,,1990,23.34737968
Sub-Saharan Africa,,1991,23.53972054
Sub-Saharan Africa,,1992,23.53447914
Sub-Saharan Africa,,1993,23.64259911
Sub-Saharan Africa,,1994,23.84589005
Sub-Saharan Africa,,1995,24.35951996
Sub-Saharan Africa,,1996,24.59321022
Sub-Saharan Africa,,1997,24.92643929
Sub-Saharan Africa,,1998,25.41217995
Sub-Saharan Africa,,1999,25.75744057
Sub-Saharan Africa,,2000,26.32357979
Sub-Saharan Africa,,2001,27.58959961
Sub-Saharan Africa,,2002,28.70710945
Sub-Saharan Africa,,2003,29.82633018
Sub-Saharan Africa,,2004,31.35057068
Sub-Saharan Africa,,2005,32.30886078
Sub-Saharan Africa,,2006,33.36259842
Sub-Saharan Africa,,2007,34.3896904
Sub-Saharan Africa,,2008,36.43598938
Sub-Saharan Africa,,2009,38.27841187
Sub-Saharan Africa,,2010,40.20323181
Sub-Saharan Africa,,2011,41.05258942
Sub-Saharan Africa,,2012,41.79201126
Sub-Saharan Africa,,2013,42.19004059
Sub-Saharan Africa,,2014,42.74071884
Sub-Saharan Africa (all income levels),,1970,13.07689953
Sub-Saharan Africa (all income levels),,1971,13.14978981
Sub-Saharan Africa (all income levels),,1972,13.55066967
Sub-Saharan Africa (all income levels),,1973,13.91909027
Sub-Saharan Africa (all income levels),,1974,14.15402985
Sub-Saharan Africa (all income levels),,1975,14.69962025
Sub-Saharan Africa (all income levels),,1976,15.21858025
Sub-Saharan Africa (all income levels),,1977,15.79071045
Sub-Saharan Africa (all income levels),,1978,16.6187706
Sub-Saharan Africa (all income levels),,1979,17.53882027
Sub-Saharan Africa (all income levels),,1980,18.7264595
Sub-Saharan Africa (all income levels),,1981,20.00683975
Sub-Saharan Africa (all income levels),,1982,21.39016914
Sub-Saharan Africa (all income levels),,1983,22.64122963
Sub-Saharan Africa (all income levels),,1984,23.70549965
Sub-Saharan Africa (all income levels),,1985,24.16815948
Sub-Saharan Africa (all income levels),,1986,23.7108593
Sub-Saharan Africa (all income levels),,1987,23.88261032
Sub-Saharan Africa (all income levels),,1988,23.82588005
Sub-Saharan Africa (all income levels),,1989,23.22941017
Sub-Saharan Africa (all income levels),,1990,23.35758018
Sub-Saharan Africa (all income levels),,1991,23.54956055
Sub-Saharan Africa (all income levels),,1992,23.5442791
Sub-Saharan Africa (all income levels),,1993,23.65205002
Sub-Saharan Africa (all income levels),,1994,23.85527992
Sub-Saharan Africa (all income levels),,1995,24.36819077
Sub-Saharan Africa (all income levels),,1996,24.60180092
Sub-Saharan Africa (all income levels),,1997,24.93412018
Sub-Saharan Africa (all income levels),,1998,25.41905022
Sub-Saharan Africa (all income levels),,1999,25.76350021
Sub-Saharan Africa (all income levels),,2000,26.32933998
Sub-Saharan Africa (all income levels),,2001,27.59481049
Sub-Saharan Africa (all income levels),,2002,28.71191978
Sub-Saharan Africa (all income levels),,2003,29.83128929
Sub-Saharan Africa (all income levels),,2004,31.35514069
Sub-Saharan Africa (all income levels),,2005,32.31380844
Sub-Saharan Africa (all income levels),,2006,33.36719131
Sub-Saharan Africa (all income levels),,2007,34.39397049
Sub-Saharan Africa (all income levels),,2008,36.43967819
Sub-Saharan Africa (all income levels),,2009,38.28179932
Sub-Saharan Africa (all income levels),,2010,40.20616913
Sub-Saharan Africa (all income levels),,2011,41.05546951
Sub-Saharan Africa (all income levels),,2012,41.79502869
Sub-Saharan Africa (all income levels),,2013,42.19234085
Sub-Saharan Africa (all income levels),,2014,42.742939
Sudan,SDN,2001,33.38243103
Sudan,SDN,2002,33.35490036
Sudan,SDN,2003,34.64471817
Sudan,SDN,2004,37.7845192
Sudan,SDN,2005,37.52534103
Sudan,SDN,2006,35.7197113
Sudan,SDN,2007,35.01927948
Sudan,SDN,2008,37.02524948
Sudan,SDN,2009,40.92256927
Sudan,SDN,2010,41.18059158
Sudan,SDN,2011,36.50569153
Sudan,SDN,2012,40.21192169
Sudan,SDN,2013,42.69845963
Suriname,SUR,1971,36.77959061
Suriname,SUR,1972,36.77095032
Suriname,SUR,1973,40.71892166
Suriname,SUR,1974,42.59622955
Suriname,SUR,1975,44.98057938
Suriname,SUR,1976,45.97185135
Suriname,SUR,1977,47.45486069
Suriname,SUR,1978,49.35131073
Suriname,SUR,1979,49.12812042
Suriname,SUR,1980,50.98643112
Suriname,SUR,1981,34.6780014
Suriname,SUR,1982,44.41767883
Suriname,SUR,1983,45.67879868
Suriname,SUR,1984,47.21545029
Suriname,SUR,1985,56.38319016
Suriname,SUR,1986,62.62273026
Suriname,SUR,1987,60.20708084
Suriname,SUR,1988,58.9681282
Suriname,SUR,1989,58.16379166
Suriname,SUR,1990,57.29111099
Suriname,SUR,1991,58.91822815
Suriname,SUR,1992,63.48823166
Suriname,SUR,1993,54.26081848
Suriname,SUR,2001,70.79649353
Suriname,SUR,2002,70.17722321
Suriname,SUR,2005,68.20285797
Suriname,SUR,2006,72.1287384
Suriname,SUR,2007,74.08482361
Suriname,SUR,2008,76.28450775
Suriname,SUR,2009,75.06954956
Suriname,SUR,2011,86.6190567
Suriname,SUR,2013,78.48161316
Sweden,SWE,1971,85.8515625
Sweden,SWE,1972,76.9471817
Sweden,SWE,1973,86.57491302
Sweden,SWE,1974,82.3738327
Sweden,SWE,1975,82.46292877
Sweden,SWE,1976,78.17272949
Sweden,SWE,1977,77.89042664
